信号日,代码,名称,板块,买入价,卖出日,卖出价,收益%,持有交易日,卖出方式,当时周期
2021-08-30,002199,东晶电子,C39计算机、通信和其他电子设备制造业,8.72,2021-08-31,8.43,-3.48,1,没涨停→尾盘卖,平淡期
2021-08-31,002798,帝欧水华,C30非金属矿物制品业,13.68191844,2021-09-01,14.05,2.57,1,没涨停→尾盘卖,恐慌期
2021-08-31,600529,山东药玻,C30非金属矿物制品业,31.16390145,2021-09-01,33.48,7.29,1,没涨停→尾盘卖,恐慌期
2021-08-31,002208,合肥城建,K70房地产业,8.83801381,2021-09-02,9.73,9.97,2,再涨停→次日早盘卖,恐慌期
2021-09-01,000681,视觉中国,I64互联网和相关服务,13.83998784,2021-09-02,14.19,2.36,1,没涨停→尾盘卖,恐慌期
2021-09-01,002353,杰瑞股份,C35专用设备制造业,38.031034,2021-09-02,37.32,-2.02,1,没涨停→尾盘卖,恐慌期
2021-09-02,002028,思源电气,C38电气机械和器材制造业,33.5652559,2021-09-03,34.74,3.35,1,没涨停→尾盘卖,平淡期
2021-09-02,002452,长高电气,C38电气机械和器材制造业,6.0918473,2021-09-03,6.09,-0.15,1,没涨停→尾盘卖,平淡期
2021-09-02,000791,甘肃能源,D44电力、热力生产和供应业,4.60075489,2021-09-06,5.12,11.18,2,再涨停→次日早盘卖,平淡期
2021-09-03,002153,石基信息,I65软件和信息技术服务业,10.62201183,2021-09-06,10.46,-1.69,1,没涨停→尾盘卖,恐慌期
2021-09-03,002451,摩恩电气,C38电气机械和器材制造业,7.70585886,2021-09-06,7.5,-2.86,1,没涨停→尾盘卖,恐慌期
2021-09-06,002039,黔源电力,D44电力、热力生产和供应业,11.0932764,2021-09-07,11.68,5.16,1,没涨停→尾盘卖,平淡期
2021-09-06,002053,云南能投,D44电力、热力生产和供应业,9.50795835,2021-09-07,10.0,5.0,1,没涨停→尾盘卖,平淡期
2021-09-06,600021,上海电力,D44电力、热力生产和供应业,7.8182273,2021-09-07,8.22,4.94,1,没涨停→尾盘卖,平淡期
2021-09-07,000698,ST沈化,C26化学原料和化学制品制造业,7.41,2021-09-08,7.49,1.06,1,再涨停→次日早盘卖,主线期
2021-09-07,002165,红宝丽,C26化学原料和化学制品制造业,5.1664578,2021-09-08,5.28,2.02,1,没涨停→尾盘卖,主线期
2021-09-07,002214,大立科技,C39计算机、通信和其他电子设备制造业,24.37567876,2021-09-08,24.19,-0.92,1,没涨停→尾盘卖,主线期
2021-09-08,002751,易尚退,,20.87,2021-09-09,19.68,-5.85,1,没涨停→尾盘卖,主线期
2021-09-08,002827,高争民爆,C26化学原料和化学制品制造业,10.84018912,2021-09-09,10.44,-3.85,1,没涨停→尾盘卖,主线期
2021-09-08,600186,莲花控股,C14食品制造业,3.87,2021-09-09,4.03,3.98,1,没涨停→尾盘卖,主线期
2021-09-09,000717,中南股份,C31黑色金属冶炼和压延加工业,6.1189365,2021-09-10,6.11,-0.3,1,没涨停→尾盘卖,平淡期
2021-09-09,002068,黑猫股份,C26化学原料和化学制品制造业,9.23758594,2021-09-10,8.88,-4.06,1,没涨停→尾盘卖,平淡期
2021-09-09,002110,三钢闽光,C31黑色金属冶炼和压延加工业,10.12197634,2021-09-10,9.61,-5.18,1,没涨停→尾盘卖,平淡期
2021-09-10,002606,大连电瓷,C38电气机械和器材制造业,8.60266752,2021-09-14,9.79,13.62,2,再涨停→次日早盘卖,妖股期
2021-09-10,603088,宁波精达,C34通用设备制造业,4.46602563,2021-09-14,5.01,12.09,2,再涨停→次日早盘卖,妖股期
2021-09-10,603861,白云电器,C38电气机械和器材制造业,10.1506403,2021-09-14,11.13,9.52,2,再涨停→次日早盘卖,妖股期
2021-09-14,002632,道明光学,C26化学原料和化学制品制造业,6.60674055,2021-09-15,6.78,2.53,1,没涨停→尾盘卖,平淡期
2021-09-14,600532,退市未来,,18.93,2021-09-15,19.3,1.8,1,没涨停→尾盘卖,平淡期
2021-09-15,000413,ST旭电,,2.45,2021-09-16,2.46,0.26,1,没涨停→尾盘卖,主线期
2021-09-15,002037,保利联合,C26化学原料和化学制品制造业,7.77559695,2021-09-16,7.54,-3.22,1,没涨停→尾盘卖,主线期
2021-09-15,002526,山东矿机,C35专用设备制造业,2.38365886,2021-09-16,2.37,-0.56,1,没涨停→尾盘卖,主线期
2021-09-16,600299,安迪苏,C14食品制造业,11.72461528,2021-09-17,11.52,-1.89,1,没涨停→尾盘卖,恐慌期
2021-09-16,603983,丸美生物,C26化学原料和化学制品制造业,34.07191717,2021-09-17,36.28,6.32,1,没涨停→尾盘卖,恐慌期
2021-09-16,603079,圣达生物,C14食品制造业,16.40573352,2021-09-22,19.39,18.05,2,再涨停→次日早盘卖,恐慌期
2021-09-22,000692,惠天热电,D44电力、热力生产和供应业,3.91,2021-09-23,4.05,3.43,1,没涨停→尾盘卖,主线期
2021-09-22,000883,湖北能源,D44电力、热力生产和供应业,5.11529706,2021-09-23,5.19,1.25,1,没涨停→尾盘卖,主线期
2021-09-22,002128,电投能源,B06煤炭开采和洗选业,14.92799176,2021-09-23,14.58,-2.48,1,没涨停→尾盘卖,主线期
2021-09-23,000150,*ST宜康,,3.21,2021-09-24,3.38,5.15,1,没涨停→尾盘卖,主线期
2021-09-23,000488,ST晨鸣,C22造纸和纸制品业,8.84,2021-09-24,8.79,-0.72,1,没涨停→尾盘卖,主线期
2021-09-23,002067,景兴纸业,C22造纸和纸制品业,4.6349082,2021-09-24,4.38,-5.71,1,没涨停→尾盘卖,主线期
2021-09-27,000860,顺鑫农业,C15酒、饮料和精制茶制造业,35.6570895,2021-09-28,35.84,0.35,1,没涨停→尾盘卖,恐慌期
2021-09-27,002646,天佑德酒,C15酒、饮料和精制茶制造业,21.63341949,2021-09-28,21.02,-2.99,1,没涨停→尾盘卖,恐慌期
2021-09-27,600101,明星电力,D44电力、热力生产和供应业,5.90985115,2021-09-28,5.84,-1.39,1,没涨停→尾盘卖,恐慌期
2021-09-28,000809,和展能源,C38电气机械和器材制造业,2.88,2021-09-29,2.9,0.54,1,没涨停→尾盘卖,主线期
2021-09-28,002554,惠博普,B11开采专业及辅助性活动,3.45504416,2021-09-29,3.27,-5.59,1,没涨停→尾盘卖,主线期
2021-09-28,600026,中远海能,G55水上运输业,6.21356162,2021-09-29,6.37,2.33,1,没涨停→尾盘卖,主线期
2021-09-29,000533,顺钠股份,C38电气机械和器材制造业,3.58,2021-09-30,3.5,-2.38,1,没涨停→尾盘卖,恐慌期
2021-09-29,002339,积成电子,C38电气机械和器材制造业,7.51838976,2021-09-30,7.51,-0.28,1,没涨停→尾盘卖,恐慌期
2021-09-29,601616,广电电气,C38电气机械和器材制造业,3.65291136,2021-09-30,3.68,0.62,1,没涨停→尾盘卖,恐慌期
2021-09-30,600505,西昌电力,D44电力、热力生产和供应业,8.7916158,2021-10-08,8.21,-6.78,1,没涨停→尾盘卖,平淡期
2021-09-30,600973,宝胜股份,C38电气机械和器材制造业,4.9,2021-10-08,4.9,-0.15,1,没涨停→尾盘卖,平淡期
2021-10-08,000819,岳阳兴长,C25石油、煤炭及其他燃料加工业,7.8292764,2021-10-11,8.01,2.12,1,没涨停→尾盘卖,妖股期
2021-10-08,000889,中嘉博创,I65软件和信息技术服务业,3.33,2021-10-11,3.34,0.15,1,没涨停→尾盘卖,妖股期
2021-10-08,002505,鹏都农牧,,2.72,2021-10-12,3.0,10.14,2,再涨停→次日早盘卖,妖股期
2021-10-11,600105,永鼎股份,C38电气机械和器材制造业,4.16838725,2021-10-12,4.11,-1.56,1,没涨停→尾盘卖,恐慌期
2021-10-11,600487,亨通光电,C38电气机械和器材制造业,14.3124894,2021-10-12,14.17,-1.16,1,没涨停→尾盘卖,恐慌期
2021-10-13,002469,三维化学,C26化学原料和化学制品制造业,5.05088766,2021-10-14,4.89,-3.29,1,没涨停→尾盘卖,恐慌期
2021-10-14,002011,盾安环境,C34通用设备制造业,6.59608398,2021-10-15,6.44,-2.55,1,没涨停→尾盘卖,妖股期
2021-10-14,603179,新泉股份,C36汽车制造业,19.69417164,2021-10-15,21.02,6.57,1,没涨停→尾盘卖,妖股期
2021-10-14,603358,华达科技,C36汽车制造业,18.3194199,2021-10-15,19.23,4.84,1,没涨停→尾盘卖,妖股期
2021-10-18,002360,ST同德,C26化学原料和化学制品制造业,9.19960712,2021-10-19,9.86,7.07,1,没涨停→尾盘卖,平淡期
2021-10-18,600877,电科芯片,C39计算机、通信和其他电子设备制造业,16.28,2021-10-19,16.48,1.08,1,没涨停→尾盘卖,平淡期
2021-10-18,600990,四创电子,C39计算机、通信和其他电子设备制造业,24.95776374,2021-10-19,26.67,6.72,1,没涨停→尾盘卖,平淡期
2021-10-19,002157,正邦科技,A03畜牧业,10.35,2021-10-20,10.35,-0.05,1,再涨停→次日早盘卖,妖股期
2021-10-19,002234,民和股份,A03畜牧业,17.02,2021-10-20,17.56,3.02,1,没涨停→尾盘卖,妖股期
2021-10-19,002458,益生股份,A03畜牧业,8.14552485,2021-10-20,8.21,0.64,1,没涨停→尾盘卖,妖股期
2021-10-20,002722,物产金轮,C33金属制品业,15.32463361,2021-10-21,14.79,-3.63,1,没涨停→尾盘卖,平淡期
2021-10-21,000049,德赛电池,C38电气机械和器材制造业,33.5566825,2021-10-22,32.91,-2.08,1,没涨停→尾盘卖,平淡期
2021-10-21,000416,*ST民控,,3.84912296,2021-10-25,4.38,13.77,2,再涨停→次日早盘卖,平淡期
2021-10-22,002032,苏泊尔,C38电气机械和器材制造业,38.18361734,2021-10-25,38.18,-0.07,1,再涨停→次日早盘卖,平淡期
2021-10-22,600536,中国软件,I65软件和信息技术服务业,31.2864606,2021-10-25,31.93,1.91,1,没涨停→尾盘卖,平淡期
2021-10-25,002909,集泰股份,C26化学原料和化学制品制造业,5.89077104,2021-10-26,6.16,4.4,1,没涨停→尾盘卖,平淡期
2021-10-25,002960,青鸟智控,C39计算机、通信和其他电子设备制造业,9.91560552,2021-10-26,10.2,2.71,1,没涨停→尾盘卖,平淡期
2021-10-25,600969,郴电国际,D44电力、热力生产和供应业,7.33926258,2021-10-26,7.48,1.71,1,再涨停→次日早盘卖,平淡期
2021-10-26,002384,东山精密,C39计算机、通信和其他电子设备制造业,20.65741704,2021-10-27,20.25,-2.12,1,没涨停→尾盘卖,平淡期
2021-10-27,000722,湖南发展,D44电力、热力生产和供应业,7.49200382,2021-10-28,7.48,-0.28,1,没涨停→尾盘卖,平淡期
2021-10-28,603043,广州酒家,C14食品制造业,19.43929194,2021-10-29,20.1,3.26,1,没涨停→尾盘卖,恐慌期
2021-10-29,002425,凯撒文化,I64互联网和相关服务,7.07,2021-11-01,7.35,3.81,1,没涨停→尾盘卖,妖股期
2021-10-29,002801,微光股份,C38电气机械和器材制造业,16.1130112,2021-11-01,17.31,7.29,1,没涨停→尾盘卖,妖股期
2021-10-29,600530,ST交昂,C14食品制造业,3.36571336,2021-11-01,3.4,0.74,1,没涨停→尾盘卖,妖股期
2021-11-01,000823,超声电子,C39计算机、通信和其他电子设备制造业,11.5902798,2021-11-02,11.5,-0.96,1,没涨停→尾盘卖,妖股期
2021-11-01,002463,沪电股份,C39计算机、通信和其他电子设备制造业,10.67499796,2021-11-02,11.14,4.2,1,没涨停→尾盘卖,妖股期
2021-11-01,002491,通鼎互联,C38电气机械和器材制造业,4.32,2021-11-03,4.9,13.28,2,再涨停→次日早盘卖,妖股期
2021-11-02,002661,克明食品,C14食品制造业,11.00310908,2021-11-03,10.92,-0.88,1,没涨停→尾盘卖,平淡期
2021-11-02,002870,香山股份,C36汽车制造业,32.26684492,2021-11-04,36.87,14.13,2,再涨停→次日早盘卖,平淡期
2021-11-03,603090,宏盛股份,C34通用设备制造业,18.77095704,2021-11-04,20.02,6.5,1,没涨停→尾盘卖,平淡期
2021-11-03,603333,福华尚纬,C38电气机械和器材制造业,7.1385954,2021-11-04,7.37,3.06,1,没涨停→尾盘卖,平淡期
2021-11-04,002937,兴瑞科技,C39计算机、通信和其他电子设备制造业,13.66490852,2021-11-05,14.68,7.29,1,没涨停→尾盘卖,主线期
2021-11-04,002164,宁波东力,C34通用设备制造业,4.71,2021-11-08,5.25,11.31,2,再涨停→次日早盘卖,主线期
2021-11-04,003019,宸展光电,C39计算机、通信和其他电子设备制造业,20.04617136,2021-11-08,21.69,8.05,2,再涨停→次日早盘卖,主线期
2021-11-05,000021,深科技,C39计算机、通信和其他电子设备制造业,16.005563,2021-11-08,15.28,-4.69,1,没涨停→尾盘卖,恐慌期
2021-11-08,600526,菲达环保,C35专用设备制造业,5.5044596,2021-11-09,5.6,1.61,1,没涨停→尾盘卖,妖股期
2021-11-08,605376,博迁新材,C39计算机、通信和其他电子设备制造业,73.48124652,2021-11-09,77.64,5.51,1,没涨停→尾盘卖,妖股期
2021-11-08,603192,汇得科技,C26化学原料和化学制品制造业,22.8050352,2021-11-10,27.59,20.85,2,再涨停→次日早盘卖,妖股期
2021-11-09,002319,乐通股份,C26化学原料和化学制品制造业,14.71,2021-11-10,14.47,-1.78,1,没涨停→尾盘卖,妖股期
2021-11-09,002536,飞龙股份,C36汽车制造业,7.39807156,2021-11-10,7.54,1.82,1,没涨停→尾盘卖,妖股期
2021-11-10,000566,海南海药,C27医药制造业,4.46,2021-11-11,4.65,4.11,1,没涨停→尾盘卖,平淡期
2021-11-10,000727,冠捷科技,C39计算机、通信和其他电子设备制造业,2.74,2021-11-11,2.9,5.69,1,没涨停→尾盘卖,平淡期
2021-11-10,603229,奥翔药业,C27医药制造业,10.93124514,2021-11-12,12.99,18.72,2,再涨停→次日早盘卖,平淡期
2021-11-11,000620,盈新发展,K70房地产业,1.93,2021-11-12,2.1,8.66,1,没涨停→尾盘卖,妖股期
2021-11-11,000671,ST阳光城,,2.99,2021-11-12,3.02,0.85,1,没涨停→尾盘卖,妖股期
2021-11-12,000030,富奥股份,C36汽车制造业,5.28244836,2021-11-15,5.4,2.15,1,没涨停→尾盘卖,平淡期
2021-11-12,002258,利尔化学,C26化学原料和化学制品制造业,17.81690612,2021-11-15,18.17,1.81,1,没涨停→尾盘卖,平淡期
2021-11-12,002262,恩华药业,C27医药制造业,14.79812965,2021-11-15,14.57,-1.72,1,没涨停→尾盘卖,平淡期
2021-11-15,000536,华映科技,C39计算机、通信和其他电子设备制造业,2.68,2021-11-16,2.61,-2.76,1,没涨停→尾盘卖,妖股期
2021-11-15,002317,众生药业,C27医药制造业,8.7299379,2021-11-16,8.77,0.28,1,没涨停→尾盘卖,妖股期
2021-11-15,002432,九安医疗,C35专用设备制造业,6.74410264,2021-11-17,8.16,20.84,2,再涨停→次日早盘卖,妖股期
2021-11-16,600989,宝丰能源,C26化学原料和化学制品制造业,13.34614425,2021-11-17,13.36,-0.02,1,没涨停→尾盘卖,妖股期
2021-11-16,601311,骆驼股份,C38电气机械和器材制造业,12.2080035,2021-11-17,12.75,4.27,1,没涨停→尾盘卖,妖股期
2021-11-17,002298,中电鑫龙,C38电气机械和器材制造业,7.46,2021-11-18,7.21,-3.5,1,没涨停→尾盘卖,妖股期
2021-11-17,002426,胜利精密,C39计算机、通信和其他电子设备制造业,2.61,2021-11-18,2.56,-2.07,1,没涨停→尾盘卖,妖股期
2021-11-17,600220,ST阳光,,2.45292141,2021-11-18,2.39,-2.56,1,没涨停→尾盘卖,妖股期
2021-11-18,600262,北方股份,C35专用设备制造业,10.17431883,2021-11-19,10.78,5.83,1,没涨停→尾盘卖,妖股期
2021-11-18,601369,陕鼓动力,C34通用设备制造业,11.16564625,2021-11-19,11.48,2.69,1,没涨停→尾盘卖,妖股期
2021-11-18,002418,康盛股份,C34通用设备制造业,3.83,2021-11-22,4.63,20.74,2,再涨停→次日早盘卖,妖股期
2021-11-19,000810,创维数字,C39计算机、通信和其他电子设备制造业,8.6351352,2021-11-22,8.57,-0.92,1,没涨停→尾盘卖,妖股期
2021-11-19,000861,海印股份,,2.4,2021-11-22,2.54,5.68,1,没涨停→尾盘卖,妖股期
2021-11-22,603005,晶方科技,C39计算机、通信和其他电子设备制造业,31.82696145,2021-11-23,33.72,5.81,1,没涨停→尾盘卖,平淡期
2021-11-22,603197,保隆科技,C36汽车制造业,41.37018452,2021-11-23,44.8,8.13,1,没涨停→尾盘卖,平淡期
2021-11-22,600843,上工申贝,C35专用设备制造业,6.2915493,2021-11-24,6.85,8.69,2,再涨停→次日早盘卖,平淡期
2021-11-23,600223,福瑞达,C26化学原料和化学制品制造业,13.5502653,2021-11-24,13.98,3.0,1,没涨停→尾盘卖,妖股期
2021-11-24,000967,盈峰环境,C35专用设备制造业,6.9953028,2021-11-25,7.05,0.62,1,没涨停→尾盘卖,妖股期
2021-11-24,600775,南京熊猫,C39计算机、通信和其他电子设备制造业,9.29246872,2021-11-25,9.09,-2.3,1,没涨停→尾盘卖,妖股期
2021-11-25,002038,双鹭药业,C27医药制造业,9.95831064,2021-11-26,10.25,2.73,1,没涨停→尾盘卖,妖股期
2021-11-25,600184,光电股份,C35专用设备制造业,12.94984796,2021-11-26,13.97,7.75,1,没涨停→尾盘卖,妖股期
2021-11-25,600479,千金药业,C27医药制造业,7.80176696,2021-11-29,8.79,12.49,2,再涨停→次日早盘卖,妖股期
2021-11-29,002752,昇兴股份,C33金属制品业,7.43151172,2021-11-30,7.68,3.24,1,没涨停→尾盘卖,平淡期
2021-11-29,600869,远东股份,C38电气机械和器材制造业,7.49504925,2021-11-30,7.64,1.81,1,没涨停→尾盘卖,平淡期
2021-11-30,002106,莱宝高科,C39计算机、通信和其他电子设备制造业,10.91676246,2021-12-01,10.65,-2.61,1,没涨停→尾盘卖,妖股期
2021-11-30,002361,神剑股份,C26化学原料和化学制品制造业,5.1441827,2021-12-01,5.27,2.34,1,再涨停→次日早盘卖,妖股期
2021-11-30,002551,尚荣医疗,C35专用设备制造业,5.47566561,2021-12-01,5.32,-3.06,1,没涨停→尾盘卖,妖股期
2021-12-01,002363,隆基机械,C36汽车制造业,5.7121659,2021-12-02,5.49,-4.12,1,没涨停→尾盘卖,妖股期
2021-12-01,002430,杭氧股份,C35专用设备制造业,25.6930723,2021-12-02,27.04,5.08,1,没涨停→尾盘卖,妖股期
2021-12-01,002490,山东墨龙,C35专用设备制造业,4.53,2021-12-03,5.08,11.99,2,再涨停→次日早盘卖,妖股期
2021-12-02,002445,中南文化,C33金属制品业,3.14,2021-12-03,3.07,-2.38,1,没涨停→尾盘卖,妖股期
2021-12-02,002855,捷荣技术,C39计算机、通信和其他电子设备制造业,9.82,2021-12-03,9.12,-7.28,1,没涨停→尾盘卖,妖股期
2021-12-03,002190,成飞集成,C36汽车制造业,31.41148703,2021-12-06,31.19,-0.85,1,没涨停→尾盘卖,平淡期
2021-12-03,002383,合众思壮,C39计算机、通信和其他电子设备制造业,6.79,2021-12-06,7.09,4.27,1,没涨停→尾盘卖,平淡期
2021-12-03,002609,捷顺科技,I65软件和信息技术服务业,9.5272353,2021-12-07,10.1,5.91,2,再涨停→次日早盘卖,平淡期
2021-12-06,000921,海信家电,C38电气机械和器材制造业,10.88884178,2021-12-07,11.71,7.42,1,没涨停→尾盘卖,平淡期
2021-12-06,002725,跃岭股份,C36汽车制造业,7.6957592,2021-12-08,8.82,14.49,2,再涨停→次日早盘卖,平淡期
2021-12-07,002508,老板电器,C38电气机械和器材制造业,28.73347344,2021-12-08,29.28,1.75,1,没涨停→尾盘卖,妖股期
2021-12-07,000599,青岛双星,C29橡胶和塑料制品业,4.29900519,2021-12-09,4.89,13.54,2,再涨停→次日早盘卖,妖股期
2021-12-08,000678,襄阳轴承,C36汽车制造业,4.95,2021-12-09,4.8,-3.18,1,没涨停→尾盘卖,妖股期
2021-12-08,000595,新能股份,C34通用设备制造业,2.86,2021-12-10,3.19,11.39,2,再涨停→次日早盘卖,妖股期
2021-12-09,002568,百润股份,C15酒、饮料和精制茶制造业,46.19694672,2021-12-10,46.43,0.35,1,没涨停→尾盘卖,妖股期
